Service;Project;Namespace;ClassName;ClassId;FilePath;LOC;NOM;NOF;WMC;RFC;CBO;Cyclomatic;LayerViolations;CycleInvolvement;FanIn;FanOut;Instability;R_size;R_complexity;R_coupling;R_architecture;CQS;Decision;PrimaryCause;RecommendedAction
WebApi;WebApi;WebApi.Controllers;BaseApiController;WebApi:WebApi.Controllers.BaseApiController;WebApi/Controllers/BaseApiController.cs;7.00;0.00;2.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.40;0.39;0.50;0.50;54.70;OK;coupling;"Reduce dependencies via DI + interfaces, facades, avoid reaching into many modules; extract smaller components."
WebApi;WebApi;WebApi.Controllers;BasketController;WebApi:WebApi.Controllers.BasketController;WebApi/Controllers/BasketController.cs;25.00;3.00;1.00;3.00;4.00;2.00;3.00;0.00;0.00;0.00;0.00;0.00;0.58;0.86;0.55;0.50;37.42;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
WebApi;WebApi;WebApi.Controllers.v1;CategoryController;WebApi:WebApi.Controllers.v1.CategoryController;WebApi/Controllers/CategoryController.cs;44.00;6.00;0.00;6.00;2.00;2.00;6.00;0.00;0.00;0.00;0.00;0.00;0.66;0.98;0.55;0.50;32.87;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
WebApi;WebApi;WebApi.Controllers.v1;CouponController;WebApi:WebApi.Controllers.v1.CouponController;WebApi/Controllers/CouponController.cs;80.00;8.00;1.00;8.00;2.00;2.00;16.00;0.00;0.00;0.00;0.00;0.00;0.77;1.00;0.55;0.50;30.34;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
WebApi;WebApi;WebApi.Controllers.v1;CustomerController;WebApi:WebApi.Controllers.v1.CustomerController;WebApi/Controllers/CustomerController.cs;79.00;7.00;0.00;7.00;2.00;2.00;7.00;0.00;0.00;0.00;0.00;0.00;0.72;0.99;0.55;0.50;31.50;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
WebApi;WebApi;WebApi.Controllers.v1;OrderController;WebApi:WebApi.Controllers.v1.OrderController;WebApi/Controllers/OrderController.cs;9.00;1.00;0.00;1.00;2.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.37;0.67;0.55;0.50;46.63;OK;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
WebApi;WebApi;WebApi.Controllers.v1;ProductController;WebApi:WebApi.Controllers.v1.ProductController;WebApi/Controllers/ProductController.cs;51.00;7.00;0.00;7.00;2.00;2.00;7.00;0.00;0.00;0.00;0.00;0.00;0.69;0.99;0.55;0.50;32.16;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
WebApi;WebApi;WebApi.Controllers.v1;PublishController;WebApi:WebApi.Controllers.v1.PublishController;WebApi/Controllers/PublishController.cs;40.00;3.00;1.00;3.00;5.00;3.00;4.00;0.00;0.00;0.00;0.00;0.00;0.64;0.89;0.60;0.50;33.99;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
WebApi;WebApi;WebApi.Controllers.v1;SellerController;WebApi:WebApi.Controllers.v1.SellerController;WebApi/Controllers/SellerController.cs;58.00;5.00;0.00;5.00;2.00;2.00;5.00;0.00;0.00;0.00;0.00;0.00;0.68;0.96;0.55;0.50;32.97;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
WebApi;WebApi;WebApi.Controllers.v1;StripeWebhookController;WebApi:WebApi.Controllers.v1.StripeWebhookController;WebApi/Controllers/StripeWebhookController.cs;58.00;1.00;2.00;1.00;9.00;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.64;0.81;0.65;0.50;34.37;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
WebApi;WebApi;WebApi.Controllers.v1;UploadController;WebApi:WebApi.Controllers.v1.UploadController;WebApi/Controllers/UploadController.cs;16.00;1.00;1.00;1.00;2.00;3.00;1.00;0.00;0.00;0.00;1.00;1.00;0.44;0.67;0.93;0.50;31.91;REFACTOR;coupling;"Reduce dependencies via DI + interfaces, facades, avoid reaching into many modules; extract smaller components."
WebApi;WebApi;WebApi.Extensions;RPCSubscriptionsExtension;WebApi:WebApi.Extensions.RPCSubscriptionsExtension;WebApi/Extensions/RPCRegistrationsExtension.cs;19.00;1.00;0.00;1.00;2.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.41;0.67;0.55;0.50;45.71;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
WebApi;WebApi;WebApi.Extensions;SwaggerExtension;WebApi:WebApi.Extensions.SwaggerExtension;WebApi/Extensions/SwaggerExtension.cs;34.00;1.00;0.00;1.00;3.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.48;0.67;0.55;0.50;44.42;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
WebApi;WebApi;WebApi.Helpers;UploadImagesHelper;WebApi:WebApi.Helpers.UploadImagesHelper;WebApi/Helpers/UploadImagesHelper.cs;43.00;1.00;0.00;1.00;10.00;2.00;4.00;0.00;0.00;1.00;0.00;0.00;0.51;0.79;0.55;0.50;40.63;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
WebApi;WebApi;WebApi.Middlewares;ErrorHandlerMiddleware;WebApi:WebApi.Middlewares.ErrorHandlerMiddleware;WebApi/Middlewares/ErrorHandlerMiddleware.cs;51.00;1.00;1.00;1.00;4.00;4.00;2.00;0.00;0.00;0.00;0.00;0.00;0.57;0.72;0.63;0.50;38.62;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
WebApi;WebApi;WebApi.Settings;JWTSettings;WebApi:WebApi.Settings.JWTSettings;WebApi/Settings/JWTSettings.cs;8.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.53;0.39;0.45;0.50;53.96;OK;size;Split large classes, extract cohesive responsibilities, reduce method/field count.
Shared;Domain;Domain.Common;AuditableBaseEntity;Domain:Domain.Common.AuditableBaseEntity;Domain/Common/AuditableBaseEntity.cs;6.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.45;0.39;0.45;0.50;55.60;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Domain;Domain.Common;ProfileInformation;Domain:Domain.Common.ProfileInformation;Domain/Common/ProfileInformation.cs;6.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.45;0.39;0.45;0.50;55.60;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Domain;Domain.Entities;Address;Domain:Domain.Entities.Address;Domain/Entities/Address.cs;6.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.45;0.39;0.45;0.50;55.60;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Domain;Domain.Entities;BasketItem;Domain:Domain.Entities.BasketItem;Domain/Entities/BasketItem.cs;10.00;0.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.57;0.39;0.45;0.50;53.22;OK;size;Split large classes, extract cohesive responsibilities, reduce method/field count.
Shared;Domain;Domain.Entities;Category;Domain:Domain.Entities.Category;Domain/Entities/Category.cs;5.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.39;0.39;0.45;0.50;56.77;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Domain;Domain.Entities;Customer;Domain:Domain.Entities.Customer;Domain/Entities/Customer.cs;8.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.53;0.39;0.45;0.50;53.96;OK;size;Split large classes, extract cohesive responsibilities, reduce method/field count.
Shared;Domain;Domain.Entities;CustomerBasket;Domain:Domain.Entities.CustomerBasket;Domain/Entities/CustomerBasket.cs;10.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.41;0.39;0.45;0.50;56.34;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Domain;Domain.Entities;Image;Domain:Domain.Entities.Image;Domain/Entities/Image.cs;4.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.33;0.39;0.45;0.50;57.94;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Domain;Domain.Entities;Product;Domain:Domain.Entities.Product;Domain/Entities/Product.cs;13.00;0.00;10.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00;2.00;1.00;0.59;0.39;0.93;0.50;35.77;REFACTOR;coupling;"Reduce dependencies via DI + interfaces, facades, avoid reaching into many modules; extract smaller components."
Shared;Domain;Domain.Entities;Seller;Domain:Domain.Entities.Seller;Domain/Entities/Seller.cs;10.00;0.00;7.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;1.00;0.50;0.57;0.39;0.83;0.50;39.66;REFACTOR;coupling;"Reduce dependencies via DI + interfaces, facades, avoid reaching into many modules; extract smaller components."
Shared;Application;Application.DTOs;AddressDTO;Application:Application.DTOs.AddressDTO;Application/DTOs/AddressDTO.cs;5.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.39;0.39;0.45;0.50;56.77;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.DTOs;ImageDTO;Application:Application.DTOs.ImageDTO;Application/DTOs/ImageDTO.cs;4.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.33;0.39;0.45;0.50;57.94;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.DTOs;OrderProductDTO;Application:Application.DTOs.OrderProductDTO;Application/DTOs/OrderProductDTO.cs;5.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.39;0.39;0.45;0.50;56.77;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.Exceptions;ApiException;Application:Application.Exceptions.ApiException;Application/Exceptions/ApiException.cs;12.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.37;0.39;0.45;0.50;57.24;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.Features.Categories.Commands.CreateCategory;CreateCategoryCommand;Application:Application.Features.Categories.Commands.CreateCategory.CreateCategoryCommand;Application/Features/Categories/Commands/CreateCategory/CreateCategoryCommand.cs;4.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.33;0.39;0.45;0.50;57.94;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.Features.Categories.Commands.CreateCategory;CreateCategoryCommandHandler;Application:Application.Features.Categories.Commands.CreateCategory.CreateCategoryCommandHandler;Application/Features/Categories/Commands/CreateCategory/CreateCategoryCommand.cs;19.00;1.00;2.00;1.00;2.00;4.00;1.00;0.00;0.00;0.00;0.00;0.00;0.51;0.67;0.63;0.50;41.18;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
Shared;Application;Application.Features.Categories.Commands.DeleteCategory;DeleteCategoryCommand;Application:Application.Features.Categories.Commands.DeleteCategory.DeleteCategoryCommand;Application/Features/Categories/Commands/DeleteCategory/DeleteCategoryCommand.cs;4.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.33;0.39;0.45;0.50;57.94;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.Features.Categories.Commands.DeleteCategory;DeleteCategoryCommandHandler;Application:Application.Features.Categories.Commands.DeleteCategory.DeleteCategoryCommandHandler;Application/Features/Categories/Commands/DeleteCategory/DeleteCategoryCommand.cs;41.00;1.00;3.00;1.00;10.00;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.65;0.81;0.65;0.50;34.05;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
Shared;Application;Application.Features.Categories.Commands.UpdateCategory;UpdateCategoryCommand;Application:Application.Features.Categories.Commands.UpdateCategory.UpdateCategoryCommand;Application/Features/Categories/Commands/UpdateCategory/UpdateCategoryCommand.cs;5.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.39;0.39;0.45;0.50;56.77;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.Features.Categories.Commands.UpdateCategory;UpdateCategoryCommandHandler;Application:Application.Features.Categories.Commands.UpdateCategory.UpdateCategoryCommandHandler;Application/Features/Categories/Commands/UpdateCategory/UpdateCategoryCommand.cs;24.00;1.00;2.00;1.00;3.00;4.00;2.00;0.00;0.00;0.00;0.00;0.00;0.53;0.72;0.63;0.50;39.36;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
Shared;Application;Application.Features.Categories.Queries.GetAllCategories;GetAllCategoriesParameter;Application:Application.Features.Categories.Queries.GetAllCategories.GetAllCategoriesParameter;Application/Features/Categories/Queries/GetAllCategories/GetAllCategoriesParameter.cs;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.29;0.39;0.45;0.50;58.90;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.Features.Categories.Queries.GetAllCategories;GetAllCategoriesQuery;Application:Application.Features.Categories.Queries.GetAllCategories.GetAllCategoriesQuery;Application/Features/Categories/Queries/GetAllCategories/GetAllCategoriesQuery.cs;5.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.39;0.39;0.45;0.50;56.77;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.Features.Categories.Queries.GetAllCategories;GetAllCategoriesQueryHandler;Application:Application.Features.Categories.Queries.GetAllCategories.GetAllCategoriesQueryHandler;Application/Features/Categories/Queries/GetAllCategories/GetAllCategoriesQuery.cs;32.00;1.00;3.00;1.00;5.00;5.00;2.00;0.00;0.00;0.00;0.00;0.00;0.62;0.72;0.65;0.50;36.97;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
Shared;Application;Application.Features.Categories.Queries.GetAllCategories;GetAllCategoriesViewModel;Application:Application.Features.Categories.Queries.GetAllCategories.GetAllCategoriesViewModel;Application/Features/Categories/Queries/GetAllCategories/GetAllCategoriesViewModel.cs;6.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.45;0.39;0.45;0.50;55.60;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.Features.Categories.Queries.GetCategoryById;GetCategoryByIdQuery;Application:Application.Features.Categories.Queries.GetCategoryById.GetCategoryByIdQuery;Application/Features/Categories/Queries/GetCategoryById/GetCategoryByIdQuery.cs;4.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.33;0.39;0.45;0.50;57.94;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.Features.Categories.Queries.GetCategoryById;GetCategoryByIdQueryHandler;Application:Application.Features.Categories.Queries.GetCategoryById.GetCategoryByIdQueryHandler;Application/Features/Categories/Queries/GetCategoryById/GetCategoryByIdQuery.cs;25.00;1.00;3.00;1.00;3.00;5.00;2.00;0.00;0.00;0.00;0.00;0.00;0.59;0.72;0.65;0.50;37.56;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
Shared;Application;Application.Features.Categories.Queries.GetCategoryById;GetCategoryByIdViewModel;Application:Application.Features.Categories.Queries.GetCategoryById.GetCategoryByIdViewModel;Application/Features/Categories/Queries/GetCategoryById/GetCategoryByIdViewModel.cs;6.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.45;0.39;0.45;0.50;55.60;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.Features.Categories.Queries.GetCategoryProductsById;GetCategoryProductsByIdImageViewModel;Application:Application.Features.Categories.Queries.GetCategoryProductsById.GetCategoryProductsByIdImageViewModel;Application/Features/Categories/Queries/GetCategoryProductsById/GetCategoryProductsByIdImageViewModel.cs;4.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.33;0.39;0.45;0.50;57.94;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.Features.Categories.Queries.GetCategoryProductsById;GetCategoryProductsByIdParameter;Application:Application.Features.Categories.Queries.GetCategoryProductsById.GetCategoryProductsByIdParameter;Application/Features/Categories/Queries/GetCategoryProductsById/GetCategoryProductsByIdParameter.cs;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.29;0.39;0.45;0.50;58.90;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.Features.Categories.Queries.GetCategoryProductsById;GetCategoryProductsByIdProductViewModel;Application:Application.Features.Categories.Queries.GetCategoryProductsById.GetCategoryProductsByIdProductViewModel;Application/Features/Categories/Queries/GetCategoryProductsById/GetCategoryProductsByIdProductViewModel.cs;13.00;0.00;10.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;1.00;0.59;0.39;0.83;0.50;39.20;REFACTOR;coupling;"Reduce dependencies via DI + interfaces, facades, avoid reaching into many modules; extract smaller components."
Shared;Application;Application.Features.Categories.Queries.GetCategoryProductsById;GetCategoryProductsByIdQuery;Application:Application.Features.Categories.Queries.GetCategoryProductsById.GetCategoryProductsByIdQuery;Application/Features/Categories/Queries/GetCategoryProductsById/GetCategoryProductsByIdQuery.cs;6.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.45;0.39;0.45;0.50;55.60;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.Features.Categories.Queries.GetCategoryProductsById;GetCategoryProductsByIdQueryHandler;Application:Application.Features.Categories.Queries.GetCategoryProductsById.GetCategoryProductsByIdQueryHandler;Application/Features/Categories/Queries/GetCategoryProductsById/GetCategoryProductsByIdQuery.cs;34.00;1.00;3.00;1.00;5.00;5.00;3.00;0.00;0.00;0.00;0.00;0.00;0.63;0.76;0.65;0.50;35.72;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
Shared;Application;Application.Features.Categories.Queries.GetCategoryProductsById;GetCategoryProductsByIdViewModel;Application:Application.Features.Categories.Queries.GetCategoryProductsById.GetCategoryProductsByIdViewModel;Application/Features/Categories/Queries/GetCategoryProductsById/GetCategoryProductsByIdViewModel.cs;6.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.45;0.39;0.45;0.50;55.60;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.Features.Customers.Commands.AddAddress;AddAddressCommand;Application:Application.Features.Customers.Commands.AddAddress.AddAddressCommand;Application/Features/Customers/Commands/AddAddress/AddAddressCommand.cs;11.00;0.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.52;0.39;0.45;0.50;54.28;OK;size;Split large classes, extract cohesive responsibilities, reduce method/field count.
Shared;Application;Application.Features.Customers.Commands.AddAddress;AddAddressCommandHandler;Application:Application.Features.Customers.Commands.AddAddress.AddAddressCommandHandler;Application/Features/Customers/Commands/AddAddress/AddAddressCommand.cs;30.00;1.00;2.00;1.00;4.00;3.00;2.00;0.00;0.00;0.00;0.00;0.00;0.56;0.72;0.60;0.50;39.88;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
Shared;Application;Application.Features.Customers.Commands.CreateCustomer;CreateCustomerCommand;Application:Application.Features.Customers.Commands.CreateCustomer.CreateCustomerCommand;Application/Features/Customers/Commands/CreateCustomer/CreateCustomerCommand.cs;21.00;0.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.61;0.39;0.45;0.50;52.40;OK;size;Split large classes, extract cohesive responsibilities, reduce method/field count.
Shared;Application;Application.Features.Customers.Commands.CreateCustomer;CreateCustomerCommandHandler;Application:Application.Features.Customers.Commands.CreateCustomer.CreateCustomerCommandHandler;Application/Features/Customers/Commands/CreateCustomer/CreateCustomerCommand.cs;27.00;1.00;3.00;1.00;3.00;5.00;2.00;0.00;0.00;0.00;1.00;1.00;0.60;0.72;0.98;0.50;25.72;REFACTOR;coupling;"Reduce dependencies via DI + interfaces, facades, avoid reaching into many modules; extract smaller components."
Shared;Application;Application.Features.Customers.Commands.DeleteAddress;DeleteAddressCommand;Application:Application.Features.Customers.Commands.DeleteAddress.DeleteAddressCommand;Application/Features/Customers/Commands/DeleteAddress/DeleteAddressCommand.cs;7.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.40;0.39;0.45;0.50;56.60;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
Shared;Application;Application.Features.Customers.Commands.DeleteAddress;DeleteAddressCommandHandler;Application:Application.Features.Customers.Commands.DeleteAddress.DeleteAddressCommandHandler;Application/Features/Customers/Commands/DeleteAddress/DeleteAddressCommand.cs;25.00;1.00;3.00;1.00;4.00;4.00;3.00;0.00;0.00;0.00;0.00;0.00;0.59;0.76;0.63;0.50;37.09;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
Shared;Application;Application.Features.Customers.Commands.UpdateAddress;UpdateAddressCommand;Application:Application.Features.Customers.Commands.UpdateAddress.UpdateAddressCommand;Application/Features/Customers/Commands/UpdateAddress/UpdateAddressCommand.cs;13.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.55;0.39;0.45;0.50;53.51;OK;size;Split large classes, extract cohesive responsibilities, reduce method/field count.
Shared;Application;Application.Features.Customers.Commands.UpdateAddress;UpdateAddressCommandHandler;Application:Application.Features.Customers.Commands.UpdateAddress.UpdateAddressCommandHandler;Application/Features/Customers/Commands/UpdateAddress/UpdateAddressCommand.cs;29.00;1.00;3.00;1.00;4.00;4.00;3.00;0.00;0.00;0.00;0.00;0.00;0.61;0.76;0.63;0.50;36.75;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
